BinarySearch,BubbleSort,Fibonacci,HeapSort,LinearSearch,MergeSort,NQueen24,NQueen27,PrimeNumber,SelectionSort,ShellSort
0.054529321,71.31630731,8.532211239,0.124759574,13.83073625,0.065634416,2.865936088,4.234679275,4.86621073,31.28543525,0.038256155
0.039455342,73.22138757,8.962372933,0.123783725,12.89573231,0.046139465,2.879736897,4.370135109,4.554727362,29.43450199,0.030692463
0.033158535,75.24031277,9.28273799,0.140844725,13.04171465,0.049685647,2.90063812,4.570364529,4.37585313,32.9187871,0.02782738
0.042744748,73.40703729,9.25030157,0.109965385,13.3967872,0.068404052,2.942758709,4.635179349,4.471789201,32.79284224,0.028623363
0.037083496,71.84103372,8.936987936,0.111839236,14.70987782,0.048571402,3.036147138,4.633634733,4.354265876,29.14043451,0.022708797
0.036688901,71.19287504,8.505539331,0.146287532,14.86276664,0.066745611,3.431515638,4.621773091,4.355183638,32.12983277,0.033470136
0.033911941,73.67756536,8.417160399,0.131174856,14.69100204,0.051105715,3.37216517,4.62652024,4.432610868,33.11428184,0.030533366
0.051239738,75.15130994,8.576395395,0.120825211,13.40970627,0.058024083,3.412475997,4.661158383,4.367224985,31.08834411,0.024281892
0.038398822,71.74008986,8.548457639,0.127439295,12.9148523,0.053515371,3.35444561,4.719028903,4.360002322,29.79842531,0.024759673
0.036599011,71.45210821,8.779255954,0.12388759,12.98649835,0.04980124,3.380316692,4.894942877,4.362359144,32.96416393,0.029913531
0.051514342,73.77881626,9.502845144,0.121853431,13.47402657,0.069975855,3.493564913,4.738428448,4.375658262,31.7810465,0.030588542
0.033931269,73.73486659,9.617549775,0.13193138,15.0145597,0.046404629,3.290315662,4.775684058,4.760511807,29.29856385,0.020003502
0.032947098,73.72289642,9.475368896,0.119012515,14.89274564,0.063475484,3.287074806,4.752959032,4.844827447,32.911684,0.023606281
