BinarySearch,BubbleSort,Fibonacci,HeapSort,LinearSearch,MergeSort,NQueen24,NQueen27,PrimeNumber,SelectionSort,ShellSort
0.026086763,7.380601979,6.406138122,0.021383703,5.12557006,0.006409896,0.312455288,0.412153205,0.36835076,3.988686812,0.008471234
0.028797352,7.569218179,6.447205186,0.017645375,5.054621468,0.013270809,0.295466152,0.380986714,0.364193635,3.940949723,0.016229375
0.044317008,7.546411156,6.525209452,0.012321088,5.109151564,0.010757565,0.315256982,0.393057559,0.358177686,3.904189657,0.0126634
0.0266557,7.497141082,6.607405011,0.01646841,5.619358472,0.014178958,0.313210644,0.401598266,0.364242088,3.912755086,0.012782485
0.040185327,7.469646739,6.699763925,0.025131525,5.531794747,0.014337218,0.297447569,0.395715282,0.368138426,3.935877426,0.005292188
0.035845387,7.47016469,6.453461053,0.021701783,5.728797474,0.013604244,0.315082132,0.396713784,0.362884063,3.988858651,0.010107782
0.025652128,7.462468664,6.397756641,0.013873705,5.785808924,0.010236795,0.299003089,0.393356093,0.361008575,4.035086421,0.008848273
0.023674985,7.505371908,6.604515482,0.016835257,5.563611977,0.010172661,0.311629668,0.399623873,0.364701406,3.993029022,0.010482636
0.03038524,7.649616917,6.60064641,0.016208775,5.441711609,0.010173338,0.30236845,0.399501009,0.358793213,3.947480334,0.010431874
0.034043142,7.852552276,6.681785828,0.0167385,5.218981841,0.008778696,0.310140328,0.398152454,0.534852813,4.069765393,0.015461854
0.029136069,7.844954825,6.999725042,0.015303513,5.675127059,0.008811657,0.313225346,0.396945941,0.532293402,4.071654612,0.01377966
0.027107016,7.958700896,7.480159506,0.024747015,5.150212688,0.011065413,0.307281383,0.388291343,0.533699198,3.917889979,0.007424507
0.034087403,7.937791691,7.458040352,0.023910038,5.041286364,0.006192772,0.306981964,0.387271927,0.547730862,3.826746152,0.017104909
0.027913285,7.881489165,7.841237273,0.016876941,5.0645408,0.011547004,0.299828419,0.395272764,0.632729816,3.863391889,0.012786458
0.028877648,7.870600302,6.543879056,0.018455988,5.124070739,0.014676333,0.315121211,0.400876644,0.584605603,3.953171601,0.012259549
0.026472628,7.78811517,6.552713599,0.017192893,5.275028278,0.011267254,0.29859652,0.404344778,0.652472264,3.876959995,0.012534324
0.040214788,7.764338526,6.863185782,0.018057727,5.358479392,0.011430115,0.314077257,0.396110705,0.595149239,4.026117781,0.010182402
0.030291657,7.868143585,6.608599701,0.016723579,5.378116801,0.010009544,0.309866896,0.400390479,0.543275344,4.124658721,0.008869494
0.026830668,7.794045595,6.63332951,0.01610748,5.617646327,0.013365814,0.30210322,0.393973877,0.531182491,4.009648672,0.009613722
0.032295652,7.865434215,6.707550154,0.016706849,5.861754759,0.010404958,0.294815872,0.418261216,0.529583822,4.105929774,0.009068862
0.032696563,7.786377604,6.611884014,0.014328435,5.786493254,0.01017455,0.315668333,0.409471796,0.526085039,4.176121652,0.008520697
0.030546645,7.796296056,6.800432182,0.01660065,5.659028597,0.010041085,0.312172742,0.398088883,0.569764905,4.223815348,0.004553014
0.030562147,8.004609443,7.096094415,0.020658051,5.567802814,0.010107926,0.301467803,0.398641702,0.558478089,4.403502247,0.004911342
0.025463792,7.803772898,7.422026038,0.016720159,5.188478549,0.010843656,0.315368728,0.396400726,0.532168112,4.463011742,0.008617672
0.028131313,7.831984564,7.450832105,0.0112727,5.020092122,0.011545227,0.308125826,0.399678183,0.616704339,4.492623669,0.008739334
0.037044089,7.812580041,7.079585934,0.016251698,5.293499983,0.014197972,0.308419596,0.396264089,0.534788465,4.408988328,0.006969914
0.028867535,8.19660227,6.713326341,0.015431966,5.060338671,0.010117507,0.318782771,0.395974492,0.533964203,4.338317071,0.008597198
0.025586802,7.820345128,6.494589348,0.018176599,5.061960013,0.010014379,0.317883958,0.399508266,0.527951162,4.335540679,0.004691651
0.036395429,7.834457788,6.514836858,0.014212205,5.055053032,0.016743635,0.296177531,0.334947113,0.524870978,4.320963537,0.008542974
0.028749617,8.087839694,6.530992088,0.026628306,5.075279962,0.015427162,0.321096915,0.385478648,0.529050823,4.038580016,0.008484485
0.026222678,8.010587223,6.688703202,0.022174255,5.112731219,0.01029083,0.30832811,0.401351356,0.524181657,3.912542446,0.016378935
0.025819929,7.85766547,6.578377748,0.016282205,5.134037963,0.010296995,0.307606181,0.390523912,0.528358321,3.843772233,0.012113651
0.037727902,7.926069966,6.598693761,0.018521306,5.110310984,0.010144141,0.321166176,0.402481862,0.527783846,3.852227451,0.012129629
0.034887469,7.816000916,6.91604449,0.016905606,5.554851004,0.014062023,0.299395368,0.398991257,0.529080975,3.864204758,0.009222324
0.035861394,7.863326035,7.039849399,0.015721374,5.638410103,0.009655615,0.314492495,0.407141628,0.613456618,3.884824653,0.006790509
0.027961982,7.941204281,7.490789572,0.011214136,5.857846164,0.010145361,0.31246696,0.382554129,0.5332688,3.878092821,0.008665668
0.032176199,7.833490456,7.105885203,0.027060738,5.884352185,0.010402748,0.298411401,0.400362643,0.528222587,3.870535271,0.008551721
0.033695591,8.077663176,6.7156395,0.021719455,5.852232322,0.010102275,0.312880051,0.40419499,0.524636211,3.907520016,0.004608644
0.025938115,7.802296129,6.525725715,0.012758753,6.002195349,0.018031767,0.313564936,0.403353141,0.537017345,3.877786982,0.008506681
0.023193137,7.84663077,6.591258864,0.016706856,5.838801487,0.015790968,0.306612157,0.3941895,0.533505944,3.888999584,0.007972597
0.026446213,7.827232153,6.580350267,0.012877178,5.720004023,0.016942161,0.314598967,0.413486596,0.533180124,3.970677312,0.00677665
0.042686458,8.037345198,6.584862239,0.014219336,5.275634122,0.013249978,0.297046103,0.399917432,0.533084852,4.113362446,0.008031921
0.028761228,7.858171761,6.66742898,0.012319333,5.199509882,0.010184916,0.315415587,0.395627349,0.532339608,3.998969684,0.008563006
0.02435424,7.833733315,6.746275106,0.024768489,5.257590382,0.010359046,0.309419321,0.330792294,0.528325054,4.284983309,0.009500521
0.02605579,7.809660505,6.837467549,0.020376191,5.237590775,0.010564056,0.298527839,0.389461493,0.524679232,4.423021865,0.008083599
0.027797142,7.889259148,7.228511375,0.016863512,5.274739273,0.010606111,0.327757038,0.387968307,0.539137157,4.429221232,0.009220592
0.02521797,8.081244201,7.404909606,0.017550583,5.213533338,0.010232767,0.313568227,0.403420885,0.537428343,4.441540653,0.017351811
0.041008899,8.01083495,7.057324989,0.016328607,5.296398716,0.010496549,0.30562819,0.399433195,0.532270712,4.40556859,0.010360474
0.026017375,7.861801646,6.620795509,0.016217101,5.276236824,0.023163838,0.304743546,0.425578941,0.529966608,4.426982265,0.009610902
0.025365411,7.996722564,6.521819541,0.016215706,5.383807012,0.016277711,0.310942383,0.399915463,0.529564996,4.505896534,0.010300013
0.027007896,8.015907819,6.5509726,0.017141781,5.553202728,0.016269712,0.300915314,0.39665168,0.523237706,4.415497033,0.004682
0.038403436,7.830777477,6.591940355,0.027992241,5.848181542,0.010229076,0.317050513,0.406206526,0.529052324,4.350836105,0.008073
0.030263387,8.196613258,6.59460207,0.021068655,6.020072189,0.009849636,0.312613361,0.388565107,0.527468349,4.233560552,0.0085201
0.023436377,8.182234323,6.579846896,0.018496653,6.046525003,0.0095024,0.302226797,0.324087032,0.536593589,4.015630633,0.006501194
0.027420214,7.981229014,6.585736555,0.01676967,5.966843401,0.012245151,0.31735556,0.38016653,0.529569344,3.861460844,0.004616341
0.038282762,7.839945305,6.760876938,0.016853876,5.963514999,0.012792013,0.293565335,0.411803039,0.534317402,4.212216889,0.008843864
0.036762678,7.886267356,7.047565626,0.017305086,5.553664204,0.010146263,0.314669734,0.398862823,0.528995661,3.911489156,0.009065332
0.026530779,7.995882432,7.823361554,0.020866313,5.464893865,0.010211463,0.280968774,0.392364181,0.537888053,3.954697035,0.00848342
0.026045582,7.864915307,7.299919963,0.017677661,5.201162527,0.01009692,0.301460752,0.401024312,0.52854556,3.886588716,0.008461661
0.025895913,7.842365713,7.262502963,0.023885375,5.19327747,0.009141378,0.302673017,0.39912763,0.525386683,3.877581887,0.00898377
0.040892026,8.306287178,6.859349852,0.015877904,5.201365789,0.02295613,0.305066024,0.440197406,0.531599369,3.88449653,0.004604163
0.030935104,8.234223968,6.593109305,0.016764338,5.216683514,0.010656444,0.292369178,0.457619399,0.524801206,3.860142308,0.01287915
0.028395968,7.953161312,6.745298808,0.018956704,5.212043653,0.015020816,0.296366092,0.465392334,0.53264525,3.871475609,0.012725526
0.024189971,7.902116697,6.579762089,0.016775741,5.378497079,0.010308049,0.295280178,0.463674142,0.533421275,3.894753974,0.011841074
0.0254678,8.040968136,6.586986328,0.014218664,5.457210494,0.010058323,0.304372493,0.467907109,0.526924376,3.90813443,0.008048092
0.042521115,7.794116181,6.612214452,0.016248297,5.539789489,0.015107836,0.294108955,0.488884179,0.529599775,4.062954885,0.008071045
0.026026884,7.861242994,6.666960361,0.028975676,5.534342471,0.010303732,0.29468682,0.462975124,0.539737572,4.34226252,0.008225357
0.02643627,7.943138745,6.571944082,0.021052822,5.680120598,0.01012746,0.291229797,0.479665891,0.526859849,4.457225977,0.008484858
0.026271967,7.970604281,6.807808065,0.023983987,5.848127956,0.011077841,0.295353501,0.504994446,0.529071851,4.436062924,0.007252045
0.025802951,8.060683856,7.143512379,0.017781931,5.951251301,0.007897004,0.292152873,0.472716278,0.522474173,4.430415617,0.006059672
0.043904477,8.25352325,7.561422225,0.013662436,6.080099126,0.009134357,0.29977913,0.473968098,0.532761685,4.425832202,0.006913469
0.02919438,8.209002753,7.571900713,0.015997042,5.907832583,0.011568836,0.295892404,0.480406261,0.621160985,4.414862026,0.004514267
0.030413547,7.822180366,7.483275497,0.01639551,5.734793347,0.013381624,0.300516313,0.362806114,0.614802492,4.460085479,0.008352818
0.025818608,7.864572728,7.138738287,0.01659201,5.326904957,0.012783481,0.313479939,0.459641072,0.531025028,4.495345727,0.008666041
0.042747122,7.842718809,6.666226449,0.025257134,5.470068667,0.010984713,0.300568437,0.477104431,0.525645288,4.288184685,0.004625675
0.027506976,8.017287746,6.699057834,0.020704814,5.201778461,0.010260473,0.31193176,0.48928016,0.534419135,4.09563219,0.004559107
0.026514864,7.883880096,6.541463641,0.017410395,5.209395631,0.013370761,0.314994462,0.468073015,0.531149926,3.903566445,0.006997189
0.028515937,8.065662157,6.550304455,0.012971306,5.283555162,0.010189465,0.300195651,0.476078669,0.536395659,3.840171061,0.008980447
0.028181034,8.034300281,6.600995051,0.017034192,5.221254085,0.01117876,0.315964778,0.492506399,0.524690427,3.836226625,0.012384981
0.042543771,7.780119154,6.57310111,0.015987454,5.270736051,0.010154814,0.311998892,0.465798875,0.529725557,3.842368987,0.010268055
0.027726399,7.83826639,6.569355638,0.015834504,5.475001402,0.010005334,0.306015574,0.377012996,0.528605742,3.854958715,0.008786604
0.026148714,7.964276332,6.673756465,0.015533241,5.701529922,0.01026939,0.313649397,0.459848483,0.5298305,3.879098328,0.007038974
0.028452179,8.351315385,6.874555828,0.02497009,6.058575613,0.009442088,0.312384671,0.480468156,0.526903548,3.868100063,0.011109473
0.025623936,7.896365537,7.4628933,0.022521342,5.950304965,0.018583484,0.297291416,0.464124494,0.5342099,3.864365493,0.008203387
0.041413806,7.798471235,7.497258705,0.017253277,5.966520513,0.014775298,0.284896432,0.479749423,0.528341753,3.892704622,0.008484423
0.026464963,8.653583666,7.222183365,0.019004105,5.844852276,0.016679057,0.296185975,0.480151678,0.533460971,4.002045777,0.004645541
0.02927013,7.965896878,6.834779685,0.013274,5.859743328,0.010669099,0.294945663,0.469398691,0.530295429,4.129542106,0.009065685
0.025459388,8.19995411,6.538088201,0.01677477,6.34122171,0.010530469,0.298790226,0.470562346,0.523970984,4.377831012,0.008514169
0.037714165,8.253785979,6.566825499,0.018487489,5.350690079,0.014032152,0.292611802,0.471653165,0.526329332,4.207389811,0.004561772
0.031386851,8.265807946,6.627459786,0.022531099,5.183698655,0.009949519,0.29659174,0.485221622,0.616051502,4.573361447,0.008690649
0.023237208,8.074349283,6.570354432,0.024853419,5.243298512,0.010091087,0.289707571,0.475132186,0.536592341,4.664397311,0.004594984
0.023292538,8.078273352,6.635617106,0.022512544,5.216132606,0.010117672,0.29635349,0.476719439,0.524734666,4.435033134,0.009465271
0.029884146,8.015375029,6.788735638,0.018596421,5.216875732,0.013930807,0.293817408,0.454888978,0.529368802,4.401640015,0.016956758
0.033795869,7.841114193,7.052005885,0.017240916,5.25878552,0.01779374,0.299192143,0.456045281,0.530357445,4.366219345,0.008670301
0.025370687,9.712013075,7.476410582,0.016661721,5.235246449,0.019121835,0.289703989,0.46999975,0.535438118,4.373554034,0.009486825
0.026209105,7.870136453,7.487357283,0.016710497,5.436481385,0.01050829,0.301671023,0.473393067,0.537909888,4.220368575,0.012783099
0.030165691,8.170558384,7.373122351,0.016671239,5.792877008,0.009297734,0.298026032,0.47258643,0.626364936,3.969860249,0.008075254
0.034935334,8.395997128,7.032660012,0.020723282,5.991010246,0.010138952,0.295285607,0.490971277,0.530809688,3.861696158,0.008696314
0.033138349,8.105703593,6.589817823,0.018566078,6.003647621,0.008860029,0.295248455,0.636188094,0.531772454,3.835929099,0.010993035
0.026147199,7.90227657,6.505483415,0.025135761,5.986050787,0.010088133,0.296621896,0.656699065,0.534626464,3.843197937,0.007039697
